data-id,城市,美食,票数
140592,进贤,没有,0
64044,兴平,没有,0
10147,浙西大峡谷,没有,0
140594,乐平,没有,0
18161,云和梯田,没有,0
143936,黎川,没有,0
141561,乌苏,没有,0
140676,安福,没有,0
63603,和静,没有,0
144114,寻乌,没有,0
144119,新干,没有,0
64695,温岭,没有,0
17321,洞头,没有,0
64213,三原,没有,0
144126,上高,没有,0
15334,建德,没有,0
18176,蒲城,没有,0
144131,芦溪,没有,0
64692,乐清,没有,0
64139,奇台,没有,0
144268,潼关,没有,0
140662,高安,没有,0
62855,永靖,没有,0
144137,余干,没有,0
144115,吉水,没有,0
63531,阿克塞,没有,0
64691,永嘉,没有,0
16490,兰溪,没有,0
143935,乐安,没有,0
20650,杭州宋城旅游区,没有,0
63608,独山子,没有,0
63032,留坝,没有,0
143931,崇仁,没有,0
10834,龙泉,没有,0
144117,万安,没有,0
33285,米脂,没有,0
18011,库尔德宁,没有,0
176003,共青城市,没有,0
11255,瑞安,没有,0
62854,榆中,没有,0
62859,景泰,没有,0
144129,宜丰,没有,0
25071,汉阴,没有,0
144133,广丰,没有,0
22790,石浦,没有,0
19868,冶力关,没有,0
144111,全南,没有,0
64687,缙云,没有,0
64059,镇安,没有,0
140593,上犹,没有,0
64066,白水,没有,0
62847,天祝,没有,0
18088,景宁,没有,0
144110,会昌,没有,0
18027,额尔齐斯河,没有,0
11824,诸葛八卦村,没有,0
144125,奉新,没有,0
64685,云和,没有,0
16801,夏特古道,没有,0
64043,礼泉,没有,0
143933,广昌,没有,0
141066,嵊山,没有,0
63874,陇县,没有,0
144109,赣县,没有,0
140598,万载,没有,0
63534,尖扎,没有,0
20996,嵊州,没有,0
159530,清华镇,没有,0
64051,延川,没有,0
16498,龙门古镇,没有,0
11251,三门,没有,0
144136,万年县,没有,0
45987,磐安,没有,0
63029,宁强,没有,0
144121,德安,没有,0
17320,前童,没有,0
16334,永康,没有,0
64068,大荔,没有,0
144122,都昌,没有,0
63525,共和,没有,0
84681,柯桥,没有,0
64032,佳县,没有,0
141551,木垒,没有,0
64752,浦江,没有,0
144108,定南,没有,0
19210,钓源古村,没有,0
36563,塘栖,没有,0
140589,彭泽,没有,0
64689,文成,没有,0
63535,湟源,没有,0
17560,浙南,没有,0
144132,上栗,没有,0
10797,廿八都古镇,没有,0
63516,肃南,没有,0
144138,分宜,没有,0
66313,海盐,没有,0
63030,勉县,没有,0
64690,平阳,没有,0
64699,岱山,没有,0
143932,东乡,没有,0
63031,南郑,没有,0
144120,永丰,没有,0
64684,松阳,没有,0
12546,达坂城,没有,0
176030,南城县,没有,0
42877,龙游,没有,0
64063,商南,没有,0
62814,民乐,没有,0
23819,阿拉尔,没有,0
50808,绥德,没有,0
11518,灵武,没有,0
17016,三尖,没有,0
175994,石城县,没有,0
63876,眉县,没有,0
64038,彬县,没有,0
63180,平湖,没有,0
144139,余江,没有,0
63038,凤县,没有,0
144118,峡江,没有,0
64055,紫阳,没有,0
140801,湖口县,没有,0
15998,林坑,没有,0
43347,新市古镇,没有,0
64025,凤翔,没有,0
63515,临泽,没有,0
144135,横峰,没有,0
20762,孽龙洞,没有,0
64058,平利,没有,0
17319,慈城,没有,0
18338,郭坑口,没有,0
64061,山阳,没有,0
24411,陂,没有,0
66257,平罗,没有,0
22141,南黄古道,没有,0
18424,武陵岩,没有,0
84700,玉环,没有,0
64137,阜康,没有,0
25159,柘林湖,没有,0
152743,杨陵,没有,0
144756,冷湖,没有,0
24582,南矶山,没有,0
64683,庆元,没有,0
64062,丹凤,没有,0
21752,龟峰,没有,0
18936,檀头山,没有,0
62850,永登,没有,0
62795,里仁镇,没有,0
18249,江西齐云山,没有,0
15999,芙蓉村,没有,0
141386,新叶古镇,没有,0
28063,上堡梯田,没有,0
19148,玛纳斯,没有,0
146576,大慈岩,没有,0
16504,俞源,没有,0
10209,北戴河,螃蟹,182
10209,北戴河,皮皮虾,96
10209,北戴河,贝类,77
10209,北戴河,八爪鱼,14
10209,北戴河,面条鱼,1
63878,子洲,没有,0
24159,腾蛟,没有,0
11499,秦皇岛,没有,0
19253,大盘山,没有,0
144279,吴堡,没有,0
10432,承德,碗坨,8
10432,承德,鲜花玫瑰饼,4
10432,承德,荞面,4
10432,承德,饽饽,4
10432,承德,承德凉粉,3
10432,承德,银丝杂面,2
10432,承德,御土荷叶鸡,2
10432,承德,汽锅野味八仙,1
63514,玛沁,没有,0
11830,石家庄,没有,0
63033,城固,没有,0
176465,常山县,没有,0
17920,乌兰布统,没有,0
63606,尉犁,没有,0
147131,外婆坑,没有,0
26758,窈口,没有,0
11735,张家口,没有,0
34881,高台,没有,0
19255,西径山,没有,0
18257,大奇山,没有,0
10219,塞罕坝,没有,0
144276,定边,没有,0
11345,乌溪江,没有,0
34422,江心屿,没有,0
11796,保定,没有,0
63532,乐都,没有,0
141562,托克逊,没有,0
30458,四明山,没有,0
12431,钱塘江,没有,0
18910,黄檀洞,没有,0
18753,桃花岛,没有,0
142763,草原天路,没有,0
141547,福海,没有,0
33423,六春湖,没有,0
11781,唐山,没有,0
64138,吉木萨尔,没有,0
34429,江郎山,没有,0
28018,茗岙,没有,0
11386,张北,没有,0
63511,都兰,没有,0
10034,木兰围场,没有,0
18944,浙东大峡谷,没有,0
18188,括苍山,没有,0
10695,丰宁坝上,没有,0
62860,文县,没有,0
16013,南戴河,螃蟹,20
16013,南戴河,皮皮虾,18
16013,南戴河,扇贝,3
16013,南戴河,铁锅炖菜,1
16013,南戴河,抚宁梨,1
16575,崇礼,没有,0
17571,梅源梯田,没有,0
17161,天台苍山,没有,0
66229,宕昌,没有,0
11262,野三坡,没有,0
18217,南北湖,没有,0
10084,猕猴峡,没有,0
17331,阿尔金,没有,0
11732,邯郸,没有,0
143370,岷县,没有,0
144262,白河县,没有,0
62858,陇西,没有,0
11808,蔚县,,21
11808,蔚县,粉坨,18
11808,蔚县,黄糕,13
11808,蔚县,五香豆干,12
11808,蔚县,八大碗,9
17923,方岩,没有,0
14548,廊坊,没有,0
34419,仙华山,没有,0
16499,郭洞,没有,0
62845,民勤,没有,0
10450,浙江天台山,没有,0
63035,西乡,没有,0
10326,翡翠岛,没有,0
17917,五泄,没有,0
64056,岚皋,没有,0
58257,合阳,没有,0
11567,沽源,没有,0
64054,宁陕,没有,0
18015,莎车,没有,0
20079,昌黎,没有,0
10341,西湖,没有,0
14906,西溪,没有,0
63537,循化,没有,0
20045,东白山,没有,0
17860,丰宁,没有,0
33628,太子湾,没有,0
62856,渭源,没有,0
22388,九溪,没有,0
10480,山海关,没有,0
22811,河姆渡,没有,0
10309,白洋淀,没有,0
63823,盐池,没有,0
12057,邢台,没有,0
19791,丹山赤水,没有,0
63097,巩留,没有,0
15996,南尖岩,没有,0
14894,沧州,没有,0
19079,河坊街,没有,0
144269,高陵,没有,0
64057,旬阳,没有,0
10785,乐亭,没有,0
10030,三亚,抱罗粉,800
10030,三亚,清补凉,667
10030,三亚,水果炒冰,532
10030,三亚,椰子饭,523
10030,三亚,文昌鸡,380
10030,三亚,和乐蟹,340
10030,三亚,东山羊,158
10030,三亚,加积鸭,104
10030,三亚,陵水酸粉,77
10030,三亚,竹筒饭,25
18746,涞源,没有,0
20613,须弥山,没有,0
63036,镇巴,没有,0
10513,海口,清补凉,44
10513,海口,海南粉,36
10513,海口,陵水酸粉,18
10513,海口,椰子饭,15
10513,海口,鱼煲,1
23029,正定,没有,0
64050,洛川,没有,0
16020,亚龙湾,没有,0
14786,蜈支洲岛,没有,0
63086,温宿,没有,0
12053,涿州,没有,0
63098,尼勒克,没有,0
196292,海棠湾,没有,0
63087,阿克苏市,没有,0
10230,小五台,没有,0
11701,文昌,没有,0
36233,阿拉山口,没有,0
144272,安塞,没有,0
13034,衡水,没有,0
11616,万宁,没有,0
63604,且末,没有,0
34594,兴隆,没有,0
10194,西沙群岛,没有,0
174206,米东区,没有,0
11265,易县,没有,0
41342,琼海,没有,0
144170,中宁,没有,0
19205,怀来,没有,0
144267,宜君,没有,0
11266,清东陵,没有,0
62982,陵水,没有,0
43377,三沙市,没有,0
17730,平山,没有,0
17294,五指山市,没有,0
196328,三亚湾,没有,0
174200,乌鲁木齐县,没有,0
64145,围场县,没有,0
21804,博鳌,没有,0
62803,阿克陶,没有,0
196343,大东海,没有,0
26831,定州,没有,0
64040,武功县,没有,0
10270,鸡鸣驿古城,没有,0
25419,保亭,没有,0
144757,茫崖,没有,0
11429,西柏坡,没有,0
10781,儋州,没有,0
63091,精河,没有,0
62987,东方市,没有,0
143399,清水县,没有,0
62984,乐东,没有,0
52710,赤城,没有,0
64084,南沙群岛,没有,0
17408,井陉,没有,0
64033,府谷,没有,0
16016,赵县,没有,0
143368,临洮,没有,0
11648,琼中,没有,0
63607,博湖,没有,0
29901,囊谦,没有,0
11269,霸州,没有,0
62985,澄迈,没有,0
62865,武山,没有,0
11253,昌江,没有,0
64150,滦县,没有,0
17995,定安,没有,0
64212,淳化,没有,0
21463,遵化,没有,0
16015,石头村,没有,0
203729,大小洞天,没有,0
143379,康县,没有,0
62861,礼县,没有,0
62986,白沙,没有,0
66298,涞水,没有,0
16971,黄骅,没有,0
62983,临高,没有,0
64144,滦平,没有,0
64151,迁安,没有,0
140753,会宁,没有,0
62981,屯昌,没有,0
64195,鹿泉,没有,0
63550,海晏,没有,0
64172,宣化,没有,0
144168,贺兰县,没有,0
17906,铺前镇,没有,0
62835,合作县,没有,0
63528,班玛,没有,0
143451,中沙群岛,没有,0
64149,迁西,没有,0
24278,石梅湾,没有,0
64052,黄龙县,没有,0
64184,武安,没有,0
63513,达日,没有,0
62863,成县,没有,0
18800,南渡江,没有,0
64182,安新,没有,0
19082,南湾猴岛,没有,0
25415,锦母角,没有,0
10780,洋浦半岛,没有,0
23127,清水湾,没有,0
62807,阿图什,没有,0
66301,抚宁,没有,0
19084,尖峰岭,没有,0
18964,抱犊寨,没有,0
140608,固安,没有,0
62923,民丰,没有,0
10132,厦门,沙茶面,3347
10132,厦门,海蛎煎,2396
10132,厦门,花生汤,1841
10132,厦门,土笋冻,1825
10132,厦门,烧肉粽,1100
10132,厦门,春卷,699
12522,鼓浪屿,海鲜,1589
12522,鼓浪屿,沙茶面,1370
12522,鼓浪屿,鱼丸,1349
12522,鼓浪屿,海蛎煎,993
12522,鼓浪屿,烧仙草,905
12522,鼓浪屿,土笋冻,721
12522,鼓浪屿,花生汤,682
12522,鼓浪屿,烧肉粽,382
62911,巴楚,没有,0
63309,涿鹿,没有,0
143372,永昌,没有,0
11498,福州,七星鱼丸,158
11498,福州,荔枝肉,37
11498,福州,芋泥,33
11498,福州,佛跳墙,27
11498,福州,鸡茸鱼唇,6
64183,涉县,没有,0
143386,泾川,没有,0
10039,武夷山,岚谷熏鹅,43
10039,武夷山,田螺,14
10039,武夷山,文公菜,1
11246,泉州,没有,0
12491,霞浦,剑蛏,9
12491,霞浦,苦螺,6
12491,霞浦,阿达元宵,4
12491,霞浦,牡蛎饼,1
28929,乔戈里峰,没有,0
10790,漳州,没有,0
140694,三河,没有,0
63088,拜城,没有,0
143371,舟曲,没有,0
62804,乌恰,没有,0
10702,平潭,没有,0
143461,阜平,没有,0
64147,香河,没有,0
14292,南靖,没有,0
143480,吴桥,没有,0
144266,洛南,没有,0
16009,东山岛,没有,0
143464,满城,没有,0
10494,永定,汀州河田鸡,1
10494,永定,永定牛肉丸,1
10494,永定,菜干扣肉,1
10494,永定,灯盏糕,1
10494,永定,豆腐饺,1
143462,高碑店,没有,0
143380,两当,没有,0
64188,大名,没有,0
144278,清涧,没有,0
11784,莆田,没有,0
64152,青龙县,没有,0
62866,甘谷,没有,0
12681,宁德,没有,0
63103,额敏,没有,0
11267,清苑,没有,0
11624,龙岩,没有,0
143394,秦安,没有,0
19288,云水谣古镇,没有,0
64171,阳原,没有,0
12013,南平,没有,0
64140,伊吾,没有,0
28210,福鼎,没有,0
140555,任丘,没有,0
144264,略阳,没有,0
14844,三明,没有,0
30757,澄城,没有,0
30428,唐海,没有,0
17407,泰宁,没有,0
17992,英吉沙,没有,0
64146,平泉,没有,0
28301,大嵛山岛,没有,0
140603,河间,没有,0
174302,大通回族土族自治县,没有,0
64170,唐县,没有,0
141550,呼图壁,没有,0
143467,雄县,没有,0
63094,察布查尔,没有,0
16011,湄洲岛,没有,0
21365,永泰,没有,0
143468,徐水,没有,0
174893,富县,没有,0
18028,神钟山,没有,0
66228,临潭,没有,0
17856,惠安,没有,0
22838,连江,没有,0
18004,达里雅布依,没有,0
28027,漳浦,没有,0
63102,托里,没有,0
64192,晋州,没有,0
143393,正宁,没有,0
17272,南宫,没有,0
28055,六鳌,没有,0
63807,和硕,没有,0
64193,灵寿,没有,0
64561,晋江,没有,0
64194,赞皇,没有,0
143397,古浪,没有,0
64186,永年,没有,0
62864,徽县,没有,0
21440,长乐,没有,0
143374,皋兰,没有,0
134713,沙河,没有,0
64047,志丹,没有,0
18532,克勒青河谷,没有,0
64185,磁县,没有,0
11555,崇武,没有,0
143367,靖远,没有,0
11369,福清,没有,0
143465,曲阳,没有,0
16742,独石口镇,没有,0
141555,麦盖提,没有,0
64042,旬邑,没有,0
17421,尤溪,没有,0
84742,丰润,没有,0
141554,皮山,没有,0
62862,西和,没有,0
18721,车师古道,没有,0
32557,丰南,没有,0
64189,新乐,没有,0
16593,永安,没有,0
64541,长汀,没有,0
45268,沙县,没有,0
17802,梅林镇,没有,0
175964,古冶,没有,0
143541,冀州,没有,0
144174,杂多,没有,0
64550,连城,没有,0
144263,麟游县,没有,0
84595,石狮,没有,0
143466,顺平,没有,0
17881,巴尔鲁克山,没有,0
143361,仓山,没有,0
143478,青县,没有,0
141549,焉耆,没有,0
66299,隆化,没有,0
143471,泊头,没有,0
64559,德化,没有,0
18491,西白杨沟,没有,0
17961,屏南,没有,0
143705,清河,没有,0
16700,闽侯,没有,0
144167,同心县,没有,0
64563,仙游,没有,0
16872,福安,没有,0
17301,广府镇,没有,0
141545,沙雅,没有,0
64577,龙海,没有,0
143385,庄浪,没有,0
143552,玉田,没有,0
84763,同安,没有,0
62857,漳县,没有,0
175952,大厂县,没有,0
18681,建宁,没有,0
66297,临漳,没有,0
15924,西海固,没有,0
20263,古田,没有,0
175838,峰峰矿区,没有,0
176255,海沧区,没有,0
144271,永寿,没有,0
64187,魏县,没有,0
10216,长汀古城,没有,0
143698,藁城,没有,0
64631,周宁,没有,0
140743,长泰,没有,0
140605,容城,没有,0
144270,长武,没有,0
64562,罗源,没有,0
143697,卢龙,没有,0
174203,头屯河区,没有,0
62920,于田,没有,0
143458,安国,没有,0
64558,安溪,没有,0
38611,永春,没有,0
64552,诏安,没有,0
62979,图木舒克,没有,0
29809,建瓯,没有,0
141564,铁门关,没有,0
143539,安平,没有,0
18428,塔下,没有,0
144749,民和,没有,0
143460,定兴,没有,0
66300,宽城县,没有,0
143527,南安市,没有,0
141553,墨玉县,没有,0
143548,辛集,没有,0
140615,云霄县,没有,0
62906,泽普,没有,0
143364,蕉城,没有,0
17804,樟脚村,没有,0
140606,元氏,没有,0
174857,千阳县,没有,0
64551,平和,没有,0
64148,滦南,没有,0
143375,东乡族自治县,没有,0
64547,漳平,没有,0
36437,闽清,没有,0
144274,子长县,没有,0
143474,东光,没有,0
64542,武平,没有,0
174317,肃北蒙古族自治县,没有,0
141548,青河,没有,0
143473,沧县,没有,0
64553,华安,没有,0
143481,献县,没有,0
64046,吴起县,没有,0
140685,将乐,没有,0
143542,景县,没有,0
64555,顺昌,没有,0
176237,龙文区,没有,0
174332,积石山保安族东乡族撒拉族自治县,没有,0
176267,翔安区,没有,0
143538,故城,没有,0
144748,化隆,没有,0
64539,宁化,没有,0
63509,治多,没有,0
176288,秀屿区,没有,0
141607,天峻县,没有,0
17780,y埔村,没有,0
143469,蠡县,没有,0
64540,上杭,没有,0
63101,裕民,没有,0
34427,奇达村,没有,0
143556,临城,没有,0
63609,吉木乃,没有,0
64556,建阳区,没有,0
174296,玉树市,没有,0
18272,铁湖达坂,没有,0
143701,内丘,没有,0
143377,和政,没有,0
143696,永清,没有,0
143378,康乐,没有,0
143702,宁晋,没有,0
143366,柘荣,没有,0
176279,马尾区,没有,0
62905,岳普湖,没有,0
143392,镇原,没有,0
143555,巨鹿,没有,0
143554,广宗,没有,0
64580,光泽,没有,0
143391,庆城,没有,0
144169,海原县,没有,0
64554,邵武,没有,0
63822,泾源,没有,0
143369,通渭,没有,0
16743,云州,没有,0
176252,泉港区,没有,0
143706,龙湾村,没有,0
143551,栾城,没有,0
143396,张家川,没有,0
143463,高阳,没有,0
143362,浦城,没有,0
143363,政和,没有,0
175916,下花园,没有,0
20738,藤龙山,没有,0
143695,文安,没有,0
143365,寿宁,没有,0
143383,静宁,没有,0
17984,达瓦昆沙漠,没有,0
176240,延平区,没有,0
144261,镇坪,没有,0
62901,疏勒,没有,0
176285,涵江区,没有,0
175943,大城（河北）,没有,0
141556,伽师,没有,0
143529,盐山,没有,0
64557,松溪,没有,0
143528,明溪,没有,0
140604,成安,没有,0
62849,疏附,没有,0
143390,宁县,没有,0
176249,洛江区,没有,0
143534,邱县,没有,0
143477,南皮,没有,0
141543,阿瓦提,没有,0
176222,清流县,没有,0
63551,泽库,没有,0
176231,大田县,没有,0
84896,上街镇,没有,0
143389,环县,没有,0
144171,贵南,没有,0
143530,馆陶,没有,0
35478,冠豸山,没有,0
143388,华池,没有,0
143549,无极,没有,0
17695,大金湖,没有,0
18229,科古琴山,没有,0
143387,合水,没有,0
143384,灵台,没有,0
143546,高邑,没有,0
16649,太姥山,没有,0
143532,肥乡,没有,0
143476,孟村,没有,0
143479,肃宁,没有,0
32339,赵家堡,没有,0
28303,目屿岛,没有,0
175904,万全,没有,0
174299,河南蒙古族自治县,没有,0
62925,乌什县,没有,0
63222,望都,没有,0
17049,漳州火山岛,没有,0
143537,阜城,没有,0
144758,白碱滩,没有,0
175883,威县,没有,0
143376,广河,没有,0
16010,南普陀寺,没有,0
17803,清源山,没有,0
19708,海门岛,没有,0
62924,柯坪,没有,0
143543,饶阳,没有,0
18325,戴云山,没有,0
37373,龙栖山,没有,0
143694,枣强,没有,0
143381,崇信,没有,0
143382,华亭,没有,0
24485,鼓山,没有,0
141552,洛浦,没有,0
175898,怀安,没有,0
17800,三坊七巷,没有,0
144173,兴海,没有,0
141557,和布克赛尔,没有,0
143535,曲周,没有,0
19556,白水洋,没有,0
164876,隆德县,没有,0
10684,南京,鸭血粉丝汤,882
10684,南京,牛肉锅贴,345
10684,南京,盐水鸭,312
10684,南京,赤豆元宵,281
10684,南京,桂花糖芋苗,189
10684,南京,鸡汁汤包,170
10684,南京,鸭油酥烧饼,92
10684,南京,皮肚面,59
10684,南京,梅花糕,50
10684,南京,什锦豆腐涝,16
10207,苏州,生煎,450
10207,苏州,松鼠桂鱼,189
10207,苏州,碧螺虾仁,136
10207,苏州,阳澄湖大闸蟹,125
10207,苏州,响油鳝糊,70
10207,苏州,桂花鸡头米,66
10207,苏州,樱桃肉,32
10207,苏州,常熟叫化鸡,32
10207,苏州,莼菜汤,21
10207,苏州,肺汤,9
174164,和田县,没有,0
143533,广平,没有,0
10140,无锡,无锡小笼,270
10140,无锡,三鲜馄饨,181
10140,无锡,无锡酱排骨,80
10140,无锡,无锡三白,73
10140,无锡,豆腐花,70
10140,无锡,玉兰饼,45
10140,无锡,梁溪脆鳝,8
10140,无锡,镜箱豆腐,5
10140,无锡,四色汤团,4
10140,无锡,肉酿面筋,4
10128,扬州,大煮干丝,319
10128,扬州,扬州炒饭,305
10128,扬州,狮子头,266
10128,扬州,干菜包子,241
10128,扬州,三丁包子,182
10128,扬州,四喜汤团,129
10128,扬州,黄桥烧饼,118
10128,扬州,翡翠烧卖,99
10128,扬州,扬州饼食,93
10128,扬州,千层油糕,56
11729,周庄,万三蹄,166
11729,周庄,青团,31
11729,周庄,阿婆菜,31
11729,周庄,万三面,29
11729,周庄,银鱼炒蛋,9
11729,周庄,蒸鱼,8
11729,周庄,三味圆,7
11729,周庄,熏青豆,7
11729,周庄,万三糕,7
11729,周庄,白丝鱼,6
175880,新河,没有,0
29364,柏杨河,没有,0
10802,常州,砂锅鱼头,97
10802,常州,银丝面,16
10802,常州,扎肝,13
10802,常州,加蟹小笼,11
10802,常州,麻糕,9
10802,常州,虾饼,5
10802,常州,螃蟹,3
10802,常州,三鲜馄饨,1
10802,常州,蟹壳黄,1
10802,常州,网油卷,1
174191,双河市,没有,0
12059,镇江,肴肉,98
12059,镇江,清炖蟹肉狮子头,42
12059,镇江,镇江锅盖面,31
12059,镇江,蟹黄汤包,20
12059,镇江,镇江河鲜,9
144153,甘德县,没有,0
175901,康保,没有,0
10435,同里,同里状元蹄,57
10435,同里,袜底酥,51
10435,同里,白鱼,32
10435,同里,白虾,20
10435,同里,螺丝,13
10435,同里,退思饼,12
10435,同里,青团子,11
10435,同里,酒酿饼,5
10435,同里,旁皮鱼,3
10435,同里,外婆菜,2
63510,称多,没有,0
175919,深州,没有,0
10804,连云港,铜蟹,6
10804,连云港,小鱼煎饼,6
10804,连云港,虾婆婆,3
10804,连云港,凉粉,3
10804,连云港,沙光鱼,2
10804,连云港,豆丹,2
10804,连云港,白菜牛肉,1
10804,连云港,爆乌花,1
141546,新和,没有,0
11431,徐州,没有,0
143531,鸡泽,没有,0
15967,无锡灵山,没有,0
141608,曲麻莱县,没有,0
144166,彭阳,没有,0
143475,海兴,没有,0
144273,延长县,没有,0
17098,孟达天池,没有,0
143550,行唐,没有,0
16239,可可托海镇,没有,0
143700,南和,没有,0
18030,帕米尔高原,没有,0
143553,柏乡,没有,0
175886,临西,没有,0
15594,巴音布鲁克,没有,0
143545,武邑,没有,0
29093,霍尔果斯,没有,0
143699,隆尧,没有,0
143547,深泽,没有,0
10022,黄河源头,没有,0
143703,平乡,没有,0
143459,博野,没有,0
16017,鸣沙山,没有,0
11480,喜峰口,没有,0
65505,巴伦台,没有,0
18236,月坨岛,没有,0
17990,艾比湖,没有,0
32442,祖山,没有,0
165169,奥依塔克镇,没有,0
10721,空中草原,没有,0
18838,金丝峡,没有,0
27655,白石山,没有,0
17987,五彩滩,没有,0
17982,红其拉甫,没有,0
175877,任县,没有,0
15955,那拉提,没有,0
59266,赵州桥,没有,0
62846,阿合奇,没有,0
11902,清西陵,没有,0
11457,阿尼玛卿,没有,0
16014,狼牙山,没有,0
15993,茶卡盐湖,没有,0
175895,尚义,没有,0
35453,哈拉湖,没有,0
11617,少华山,没有,0
144172,同德县,没有,0
18373,冉庄,没有,0
17799,日月山,没有,0
23024,五彩城,没有,0
20552,伏羲台,没有,0
18375,荣国府,没有,0
18839,牛背梁,没有,0
21228,驼梁,没有,0
23063,邺城,没有,0
19234,喀拉峻,没有,0
25062,苍岩山,没有,0
175853,井陉矿区,没有,0
17991,慕士塔格峰,没有,0
17983,阿拉尔金草滩,没有,0
18226,隆兴寺,没有,0
28895,嶂石岩,没有,0
17977,开阳堡,没有,0
31630,玉皇阁,没有,0
17304,茅荆坝,没有,0
10551,金山岭长城,没有,0
10709,雾灵山,没有,0
11858,门门沟,没有,0
33580,白草洼,没有,0
175934,鹰手营子矿区,没有,0
26202,冰山梁,没有,0
18392,桦皮岭,没有,0
21774,西灵山,没有,0
13706,老掌沟,没有,0
17425,天漠,没有,0
21317,样边长城,没有,0
19109,东猴顶,没有,0
10716,长嵯,没有,0
19902,潘家口水库,没有,0
10094,洛阳,洛阳水席,202
10094,洛阳,胡辣汤,78
10094,洛阳,牛肉汤,58
10094,洛阳,羊肉汤,48
10094,洛阳,浆面条,46
10094,洛阳,驴肉汤,31
10094,洛阳,洛鲤伊鲂,1
10794,郑州,烩面,52
10794,郑州,胡辣汤,27
10794,郑州,油馍头,1
10794,郑州,肉盒,1
10794,郑州,开花馍,1
10794,郑州,花糕,1
10794,郑州,老君烧鸡,1
10794,郑州,焖子,1
10794,郑州,铁锅蛋,1
10794,郑州,炸紫酥肉,1
11242,开封,灌汤包,139
11242,开封,杏仁茶,48
11242,开封,炒凉粉,42
11242,开封,桶子鸡,29
11242,开封,红薯泥,18
11242,开封,炕馍,17
11242,开封,火烧,13
11242,开封,羊蹄,9
11242,开封,兔肉,6
11242,开封,锅贴豆腐,2
11527,云台山,闹汤驴肉,43
11527,云台山,河南烩面,16
11527,云台山,修武黑山羊,15
11527,云台山,山韭菜炒鸡蛋,12
11527,云台山,十足全虫,5
10449,少林寺,套四宝,2
10449,少林寺,琵琶酥,1
10449,少林寺,锅盔,1
15228,嵩山,没有,0
11694,郭亮,鲤鱼,3
11694,郭亮,罗锅酱肉,1
11694,郭亮,烧饼,1
13805,安阳,扁粉菜,12
13805,安阳,粉浆饭,9
13805,安阳,相州皮渣,8
13805,安阳,血糕,7
13805,安阳,胡辣汤,3
13805,安阳,扣碗酥肉,1
13805,安阳,三不沾,1
13805,安阳,安阳三熏,1
12099,焦作,没有,0
13100,新乡,没有,0
10632,龙门石窟,没有,0
13628,信阳,没有,0
17245,三门峡,没有,0
17396,南阳,没有,0
64201,登封,没有,0
18303,景洪,没有,0
173576,台西乡,没有,0
